X_pca1,X_pca2,X_pca3,X_pca4,X_pca5,X_pca6,X_pca7,X_pca8,X_pca9,X_pca10,X_pca11,X_pca12,X_pca13,X_pca14,X_pca15,X_pca16,X_pca17,X_pca18,X_pca19,X_pca20,X_pca21,X_pca22,X_pca23,X_pca24,X_pca25,X_pca26,X_pca27,X_pca28,X_pca29,X_pca30,X_pca31,X_pca32,X_pca33,X_pca34,X_pca35,X_pca36,X_pca37,X_pca38,X_pca39,X_pca40,X_pca41,X_pca42,X_pca43,X_pca44,X_pca45,X_pca46,X_pca47,X_pca48,X_pca49,X_pca50,X_umap1,X_umap2
16.014257,-12.061655,14.448244,1.7394164,-2.2071722,-0.808777,-18.642748,11.491348,-1.8475709,-1.7919433,-2.2072358,0.97495675,2.6588173,9.010259,-1.6096338,-3.0730343,-5.3132496,-2.8071926,1.6086886,2.5647445,1.9795414,-2.6593213,-2.019647,-0.05478947,3.3851504,3.950489,2.610556,0.23372842,-3.29105,-3.6361275,3.781941,-4.5814953,-0.96406025,3.0112739,0.7684922,-2.6786292,0.43116975,1.6214621,-1.5102594,1.7726065,1.6263084,8.313582,-4.349898,-3.9383605,1.5537262,-1.5471206,5.580356,4.769812,-0.38970515,-0.4600191,2.1550581,4.643453
11.030831,-12.542408,18.011906,-1.0045455,-0.52966475,-2.1157358,-13.540712,7.8285065,1.3809388,3.7238576,4.3175135,1.1095375,6.3872404,10.997551,-1.0225513,0.19536173,-7.079899,-2.0430162,5.2180834,1.4658576,1.5909667,-4.122912,-3.7056015,-2.2307477,1.7989507,4.606009,2.3185186,4.8080254,-1.9909706,-1.6580626,2.7643468,-3.7630513,-0.93269473,2.8691342,-2.1373255,-1.8090874,-2.0898004,3.1327162,-1.038503,-0.75947124,0.70665747,5.0785594,-1.2664301,-4.1798615,1.739123,-0.28507742,4.0497704,3.7019947,1.1256878,-3.2545574,2.0401206,5.220569
19.565228,-11.128927,12.802224,1.0713154,-2.111229,-1.6369073,-14.724599,9.063626,-2.563018,5.50033,-3.82304,1.1568215,-0.30465493,9.672648,-2.3208296,2.4071975,-3.3236945,2.478187,3.2714033,-0.09237937,-4.0772977,1.3915715,-3.0757499,1.8980881,3.7426682,2.2316034,-0.43928975,7.74489,0.44233426,1.9122175,1.7771152,-0.110601425,0.3272679,0.42312503,-4.197753,2.2605243,0.5253393,0.7741298,-0.94736063,-1.0059407,-0.11309295,3.3226051,2.1586292,2.2626612,-2.748748,-0.42468083,1.4978021,-0.35368136,2.0225782,-2.9823716,2.1334114,4.457559
20.850197,-15.424244,14.720835,3.1628232,-3.4648116,-0.025123004,-14.912636,8.485043,-2.5690086,-4.1325784,0.4287937,-1.3600718,6.6195426,8.848727,-1.8756115,4.743977,-10.859037,-0.2604969,1.0227976,-1.5081741,-2.0151932,2.0802832,-3.9386992,-0.9179519,2.9463415,5.409224,1.8485683,2.152845,-0.29686248,-1.922167,0.28685176,-5.608316,-1.6677746,1.02386,4.2496223,-3.1724877,-1.0588367,1.0097334,4.0493193,-3.7723207,-1.1610385,2.1518395,2.6228042,-4.328996,-1.4865764,-1.055954,-0.5195089,0.10342968,1.5367568,0.5861769,2.1877105,3.9172359
11.840069,-9.177427,14.288233,-1.5716703,2.55529,-1.3660268,-19.237776,6.5336776,3.9713225,5.1441493,-4.4521937,2.288347,1.099701,2.3971548,-1.3221145,1.2814126,0.11466893,-0.21414924,2.5358133,4.731223,4.2373157,-1.9492164,-1.4347837,-2.131359,2.4047177,0.46238163,1.9673373,0.60627264,0.563093,-2.0197194,1.5481191,-5.8618016,0.47798422,0.66843957,2.872879,0.99260765,0.15528892,2.2283576,4.6069665,1.3257219,1.4013209,1.3828466,-4.191116,1.9653363,1.1009822,3.126162,1.5912049,0.93800384,-0.2840401,0.3017188,3.14591,5.299768
16.379354,-16.34291,18.13082,1.8486296,-1.5216455,-0.07950413,-16.919897,10.121246,-2.5224395,-2.5075114,-1.7055018,0.6703171,8.068644,7.5442877,-2.3757842,2.227131,-8.690772,1.0401411,3.5680478,-1.1227499,-0.5407453,4.5466566,-5.8483725,-1.7460345,5.4673643,3.0735645,-0.56431305,2.5906537,1.8651611,-3.6897686,0.46262613,-6.7031064,1.2212353,0.1307585,3.118535,-1.2556763,-0.19278164,3.5948389,2.3215477,-3.6114948,0.046857994,3.7571704,1.6108627,-6.977591,-0.27373087,-2.8274481,3.180401,0.49764213,1.7787988,0.98408,2.2123294,4.4205375
15.049707,-9.746735,13.415944,2.2740717,3.5946186,-0.49687877,-12.356258,15.231617,-6.060221,10.351449,-6.590898,1.0297122,5.084255,11.578162,0.7415585,3.7656553,-5.3411536,0.01828566,8.464137,2.8055513,0.6360709,-1.1006682,-5.3025284,-1.3813105,4.579781,1.6279874,-0.70169485,5.430413,0.70236117,1.8145666,2.8502536,-1.646406,-4.0578337,-0.76390094,-2.7927003,-3.3918169,-2.2653556,0.44760507,0.033544,-0.8815555,-0.79563487,2.4786932,2.4613092,0.63446677,0.52518636,1.273024,2.3149974,0.49484032,-1.57791,-1.1876289,1.9057851,4.4283323
5.969362,-10.484085,19.742863,0.74316865,-2.5503705,-4.546947,-11.443425,10.254247,0.94596946,0.20836133,10.297306,-0.19258262,4.253809,14.093342,-0.75847995,0.18778019,-7.8453794,-1.6353756,5.1148367,4.8697844,0.9952836,-3.7636383,-5.127943,-1.5412399,-3.34516,2.077954,12.790643,12.007778,4.538764,-0.97819674,-0.09751183,-2.8027468,-1.5257931,3.451071,-1.2016193,-3.732309,-0.96175,2.9554567,1.9154751,0.8281797,-1.5846364,6.041804,-1.9107264,-1.9019626,0.39527726,4.03279,2.417964,4.317813,-1.8427746,-3.9713883,2.362849,5.5041947
-3.1999645,-7.8137455,8.755141,0.9141911,1.1976472,0.6933457,-12.371103,0.023252526,6.1133575,-3.6102161,-0.43320754,13.849522,6.257644,5.8986154,-3.301001,-9.2039995,-2.275884,-3.480998,10.922983,5.2013154,3.6964076,-1.6739768,-4.908857,11.3475065,-1.7358258,3.407391,1.417484,3.7749052,-1.3708701,-2.975712,4.2264924,-1.8231356,-1.4016265,0.5604436,-2.3574703,1.0641078,0.0074273404,3.1558836,0.5270685,-2.3523154,-2.6241884,-0.51776564,-3.4679477,-0.30936825,3.4671056,-5.236548,4.278347,2.353783,-2.0673926,-2.456108,3.118613,5.9250927
14.929896,-5.0912585,17.091093,-3.0931182,-7.8425527,16.970026,-7.2459173,11.390676,-5.762097,-5.9883313,1.2164657,-1.2621945,0.48228785,14.523655,-6.32422,6.1254597,-7.0224347,0.78786093,5.415039,-0.42102647,-1.4526526,-0.28067935,-6.6654234,-3.3776076,2.0217881,3.6075034,0.13982086,5.4229417,4.8884087,-0.9880807,-0.8025738,-4.2262235,-2.205531,1.4920408,-2.943181,-0.96724135,-0.26485342,0.37560946,3.1930156,-1.258579,1.2316902,4.12654,-1.1233269,-5.4450345,2.7025473,-0.6459816,2.4007258,0.46760154,2.1610098,0.65661484,2.0869443,3.864567
18.090666,-8.930263,10.941799,7.112427,-8.118222,-2.1067066,-14.187506,6.263619,0.7309221,-8.179174,2.95057,2.83535,3.823664,-0.58360374,-1.2725599,3.6529188,-5.228293,-1.9449017,-0.4916599,4.646502,5.3522844,-5.351578,4.056395,0.38610893,0.12962371,-1.6740555,-0.09297319,-5.1122656,1.730448,-3.0444486,0.36071062,0.75959873,0.21921924,-2.5813763,6.08262,-1.7422992,-0.92795134,-2.3918993,3.1570907,4.3781357,-2.9070544,-2.4607933,0.034351557,-0.5212062,0.61283684,-0.14772192,-1.218327,-1.5667678,-1.4736537,1.726088,3.5444076,3.550421
23.9378,-11.528458,10.173311,4.4913955,-3.4625075,-0.7748864,-12.330161,7.1925316,-2.2423244,-3.7552013,0.37903675,-1.6254464,4.7485037,2.7496018,-2.850206,-0.31628698,-2.6120465,-1.4300241,-1.9697741,0.56269515,-0.22651094,1.2940364,1.9101318,0.81337166,0.9017311,-8.613725,-3.1351302,-3.8445656,-0.507425,-0.20705462,-2.3224993,6.341768,3.0294387,-3.4696143,3.0723314,1.4644624,0.7284415,2.9883974,2.6548877,-2.0522327,-3.3460224,1.3255726,-0.13602622,-0.54480124,-2.472016,-0.4033907,-0.56190366,-0.6605394,0.5170865,-3.0789192,3.0445597,3.8637598
20.432648,-18.958426,17.822308,-0.7418856,-1.2827203,-0.48078883,-13.5120735,13.107565,-5.7491665,-0.40980533,-2.2747304,0.64179426,-2.6351438,1.5107021,2.4408226,1.821025,0.86425114,-0.47849423,-0.279805,0.2577709,-0.61945975,-0.07825749,-1.6768351,-0.11656005,2.03241,0.34716457,-0.7808691,-1.3857235,1.6305059,1.339286,1.7715856,1.2669578,1.3667668,1.0854328,3.9268246,-2.336259,-0.09948815,1.5407355,-0.8516559,1.2704163,-1.0764257,-1.7697382,-2.0210972,3.5793283,1.2967607,-0.10319478,0.9870514,0.9972321,-1.815661,-0.8503326,3.087441,5.0172625
21.739822,-12.136576,10.608586,2.3375826,-1.9292701,-0.7699575,-10.548181,5.023615,-0.80733395,2.0334048,-1.846249,0.19806054,-4.2727633,7.80894,-2.989336,3.812235,-2.1049116,-0.9285938,2.0536716,3.604519,2.0229597,-3.2926064,2.8826513,1.9883387,-1.6854577,-4.1547446,-0.5659851,-2.467213,-3.2489135,1.8067734,-1.3655031,5.1729198,-1.6461735,1.4786506,0.36491084,3.1478963,-0.6579213,2.6704404,5.608065,-3.3571284,-6.9994187,0.96318483,-0.94596505,-3.4958498,-1.2619525,-0.001290635,-2.6027696,1.7953881,1.5750713,-1.7896079,3.0155823,4.1002407
17.802479,-16.74246,16.672321,2.768932,-2.571922,-0.95124745,-18.386,14.584706,-4.2532487,5.369422,-4.9131184,-0.017476682,2.3418694,-0.15641446,0.7745964,5.8637347,-5.366883,-2.0225866,2.6747978,2.029716,2.0309353,-5.0746055,1.5868504,0.45716786,-0.69928163,0.05430737,0.9333277,-6.514665,-0.39398,0.2140908,-0.19852567,0.41113064,-2.6371012,3.0518332,4.3122516,-1.383879,-2.498731,-0.62446433,1.570944,-0.10082254,-5.35665,-4.540418,-1.7230685,1.805179,-0.14966501,1.4351556,-2.2045636,0.30826807,-0.5458857,-3.4149618,2.8404524,4.6442
15.287108,-8.086043,18.676811,-4.3529363,-5.933738,15.037989,-11.658891,12.590367,-6.9181957,-2.7317655,0.35885057,-0.62325424,-9.034948,-0.789222,1.1797194,2.2661183,5.516452,-1.1523923,0.71255285,0.9431235,-1.2044076,-3.7659507,-0.24632059,-0.39326206,-1.0907408,0.29098,-1.9851471,-0.2905892,1.5300776,6.8753138,-4.6656284,4.7526793,-1.1767125,2.0932424,-5.1880074,0.35408148,1.2624056,-1.805406,-2.4120212,4.2113676,-4.023609,-0.1907783,-1.3420063,-1.4995184,-4.5388246,-0.18922496,2.5029445,1.1400774,-2.1028905,0.049608547,3.003667,4.5521398
9.638342,-23.102354,9.562006,-1.5808975,-2.7377717,-0.6998335,-8.798538,12.525819,-6.0199556,-1.8536012,-0.8134208,4.1031017,0.7132073,3.238096,0.5760222,2.9035885,-3.4098127,-2.288436,-1.7670903,-2.1515586,0.8817873,-2.2041168,-1.7134676,-3.6345482,2.323627,1.9688607,0.12877703,-0.053867567,2.629635,0.02403645,1.7297944,-2.333888,-2.5987406,1.7909275,3.3589606,-1.9495604,-2.7187326,1.9888525,3.0617578,1.3815825,-1.8053635,-1.2402163,-0.6126648,2.482169,2.0320148,0.00885064,-1.2073301,0.850593,1.9350224,-0.064176224,3.4406583,6.012335
10.836234,-16.805248,21.313154,2.872491,2.185098,-0.4360055,-18.70516,12.171628,-3.0545697,-1.8245434,-2.4565752,-0.29498994,0.53579587,-0.0710195,1.886456,-1.9320707,-0.31415898,-2.5756707,2.7546515,2.378263,0.8807596,0.08550633,-3.9751778,1.5013485,2.5301816,-3.7809637,0.89361453,-0.5472038,2.4352958,5.267167,-4.0687013,4.4231076,-1.8528687,7.6268272,-0.9600374,-3.587975,2.663452,0.4653185,-4.3135476,0.83148736,0.5202523,-5.488254,-0.5766335,4.2794466,-2.7857394,-1.7033557,2.8653493,0.58465886,-4.2494206,2.5614145,3.3463368,4.744845
14.0554,-9.773621,18.1026,-0.72480863,-4.0759983,-4.856035,-17.878275,13.189022,-5.2673497,-2.6885142,-3.7734928,-0.25703293,-5.3875694,-4.317492,-0.12797058,1.241876,-2.0967524,-3.233804,-3.1370084,0.3456488,2.09967,-1.0992234,-0.5626267,2.082866,1.602145,-5.2645617,1.2304188,-6.8339443,1.1457378,2.0000844,-4.151933,2.3332043,-1.3003666,4.897798,1.5779808,-2.1037967,1.5800794,-3.675433,-7.4475408,-0.8387065,-1.7143767,-1.7936455,-0.74798834,-1.6005417,-1.4848367,-2.8621268,0.26772398,-1.2634554,-1.4000663,-1.4191633,3.6878803,4.356257
23.551796,-4.1427236,10.977435,-1.9031155,-8.721423,11.723769,-3.4909363,13.401158,-8.121751,-6.2316937,1.007549,1.5069258,-3.1915536,4.3729944,16.075798,-4.4069505,1.4398351,10.172619,-2.1061468,-3.1292875,0.5881627,-2.5649009,-1.4749371,-0.83894295,-0.12657605,-2.0192337,0.44995266,1.2301896,-0.5421709,4.404983,1.0073307,0.40254444,-1.9815247,-1.0492637,-3.3755095,4.311192,2.8170319,1.4252272,1.3526107,3.7551904,-2.15472,-4.228124,-5.3996744,8.511686,-2.7284927,2.0128977,0.9566226,-2.0645702,-5.377731,0.58907914,2.6649234,4.890816
26.909021,-13.98971,12.559409,1.3323606,-3.724585,-1.5380259,-11.346685,15.114511,-7.244434,1.2651218,-2.0991688,-1.114384,-12.171296,1.8256258,3.790767,2.9017274,6.4554524,0.31940582,-2.040368,1.1496515,-0.8340659,-3.323166,4.688961,1.9399546,-0.17002657,-1.3656044,0.6170716,-2.06885,-0.31113303,2.1368876,-3.4918814,6.156394,-0.9587425,3.8126402,-2.466758,-3.2642615,-0.21928056,0.3693135,-5.409525,1.540846,1.2846242,2.6753242,-2.2180347,1.23804,1.2902598,-0.41830698,0.45560658,0.65787846,-1.4508065,-2.7558959,3.0643141,4.8131866
14.950138,-14.852263,18.16368,6.4808197,0.94213825,0.17646171,-9.092389,7.7573876,-4.6867895,2.7857854,-2.2104976,2.0675538,8.460077,16.809294,2.9979746,2.313143,-6.7297573,-3.1098378,3.214432,-1.3078275,-4.4793468,1.8134642,-1.413154,-0.4583274,0.69782984,5.94948,0.27954775,5.512098,-0.5394287,4.572316,2.8433485,2.495826,-1.016691,1.5516304,-3.9065511,-4.3649445,-2.2194915,1.6289278,-2.8129234,-1.1839083,2.6838958,6.3249617,0.25498512,4.5337877,-6.1069283,1.7958834,2.3513815,-2.381312,-1.9692559,-5.5601134,1.7341425,5.016523
20.00555,-15.155617,16.998062,0.8855616,-0.34089452,-1.8201746,-15.826637,16.406967,-3.2223089,1.3839401,-3.7956336,1.3904574,1.4348034,-6.5660715,8.253598,1.1763651,3.4209332,-4.5867248,-1.4713125,-0.7687908,-1.0164748,-3.0814881,2.7567263,2.6919734,1.7526355,3.330838,3.2524774,-0.9075749,0.23638566,3.3953724,0.84115577,1.7944548,-0.8029219,2.9473498,-1.3002814,-1.6872218,-0.26327935,-0.9947353,-1.3379651,6.4560595,1.9058621,-2.3565178,-2.4199083,4.2147455,1.8272128,1.3409518,-0.14816433,-1.4336532,-2.3136044,3.0877428,3.1688557,4.877722
24.93993,-5.1614766,7.012148,2.5442693,-6.4974055,-2.1276617,-17.16374,22.515718,-8.082989,10.24523,-6.650772,0.3937378,5.6303077,1.8094571,1.3062267,-1.9304268,-3.683534,-1.7470518,0.27775925,1.3151118,3.555052,-6.3886847,8.037935,1.5841287,2.8437414,-0.96537715,-1.2028428,-8.871015,-2.9858298,-4.693181,2.5273101,5.6299257,-1.2748866,1.9026113,7.361173,0.7593406,-0.26148674,-6.285585,-2.1475024,4.930955,-9.656839,-0.6238266,2.14919,6.928623,-3.198486,-2.8428996,-0.18776345,-0.4848286,5.762524,-2.3000846,3.1120524,3.9541984
27.887423,-8.305759,7.031456,4.8376026,-8.850075,-1.8560494,-15.808267,15.115464,-4.1577344,-11.177307,2.085685,-1.1004107,-4.7473245,-4.987658,5.2363515,0.049555693,0.70697474,-5.3741827,-2.1493013,-0.35647085,-0.012010035,-3.384628,5.229344,3.324368,-0.06562986,-1.1359831,2.355602,-8.440233,-1.958302,0.5216572,-6.3540525,5.3966956,-2.087288,6.112231,1.91572,-2.8604715,1.7563304,-6.4104414,-9.456911,3.892614,-1.1964762,-5.052652,2.1167457,-1.4212046,0.93236345,0.46500775,1.5608816,0.4411863,-2.0695083,0.12529744,4.8426323,2.8772604
23.03483,-19.537325,16.955503,-1.0052103,-1.448206,-0.8027718,-10.885921,15.4454565,-7.6452127,1.0432751,-2.524103,1.8493595,3.1317205,-3.0014107,8.0328865,0.50122696,4.13627,-3.835102,-1.9538236,-1.5773927,-1.7243154,-1.6081998,4.2023587,2.4747612,1.5105522,5.16323,1.417748,1.255788,-2.4667451,1.0645024,0.7025278,-0.274588,0.9268583,2.6909199,-3.934246,0.04875766,1.0583175,-0.13394041,1.0300692,3.5875702,0.28682664,-3.8404508,-3.8467202,8.551271,-0.8294764,2.428093,-0.38154325,-1.1633699,-3.6507604,2.6345239,3.2202275,5.004191
15.643311,-7.4872746,15.586577,-2.908755,-5.2611284,12.012805,-9.775959,15.379577,-6.9952993,-1.5234743,-1.7137569,2.9687183,-0.39007038,1.7794788,15.284861,-3.346646,-5.184585,3.4962466,2.4217005,-2.1099079,3.5608032,-6.0287414,-2.8573267,1.2469378,-0.47023356,2.5225186,6.4381237,1.6519787,-5.2921,5.1750355,6.603011,-1.8507092,3.8469236,4.4520655,0.9437539,0.16094966,-4.511926,-0.7929003,0.6877208,-4.870984,2.2140055,-3.6878703,-0.6498731,5.1704774,4.8816404,2.2439697,-3.1078897,-3.3030565,-2.3762813,1.3632522,3.0696664,4.809289
23.41702,-17.372963,14.211539,1.845719,-4.8158584,-0.40031075,-10.2692795,12.208623,-5.0093307,0.857081,-2.381426,0.41173792,-1.5550435,2.2207057,3.838734,-1.4791943,4.8169813,-1.4226586,0.503174,-0.88598,-1.1402785,-4.042471,0.85196674,1.2636849,-0.026221624,2.1167958,1.1538393,0.85328305,1.6486561,4.7292185,2.5554109,1.6591618,0.4406922,1.0430814,-0.47529334,0.13535404,0.7615213,2.3234873,-3.3307047,1.753952,-2.7484949,-4.1494746,-1.8371937,5.648303,1.0856999,2.9718003,1.2845962,-0.54952806,-2.8521519,-1.9322295,3.1338675,4.882519
24.770914,-6.821782,12.017797,3.5321238,-7.307115,-3.747621,-10.736681,11.550103,-3.3619535,-9.312815,14.655171,0.030347418,2.0838368,2.483691,2.0166607,4.157354,-2.3957434,-2.004939,0.019300535,2.816303,2.313192,-4.0184293,-1.6643419,-0.52510345,0.85516214,5.6907516,3.5289452,0.4588095,-2.3328385,-1.6355703,2.7902288,-6.964364,-2.1960804,-0.46446016,5.336498,-0.0589481,-2.2714138,0.25836754,3.1461835,1.9171576,-0.75247025,-2.3267684,-1.824149,2.0833738,0.50978106,2.8608491,-1.7608299,-0.43006587,-0.92889565,1.7983935,3.4590073,3.2029865
-0.7161922,-18.858494,7.860404,0.71158206,-0.66092604,0.15665016,-9.522876,5.4205,-0.8041951,-2.107005,-0.78607315,-1.7397957,8.486102,5.8668356,0.5864716,3.0205579,-6.2996974,-2.3669717,2.5994267,-3.0676785,-0.6132326,-2.1868174,-0.55729944,-0.13178423,-2.8687928,5.968593,2.0921822,-0.4623212,-2.2997935,-2.8767028,5.1972136,-2.6863887,-0.9035091,-1.2390527,2.061579,-0.17439307,-0.4942789,1.1490946,2.4086208,2.0108259,-1.1374748,-1.1532835,-1.5485094,0.9374458,-0.5530466,0.75564003,-1.2570083,-1.7843723,-0.14501688,0.7821068,3.9261334,7.0117483
23.75622,-7.9585233,7.801433,6.897185,-8.734906,-1.0667554,-12.06479,6.689604,-1.8457978,-10.837499,4.720942,0.44755006,9.750541,11.986837,-1.4029844,4.1574745,-12.374278,-0.30382594,6.8018417,-1.8259387,-0.0013507181,-0.96526325,-3.1669662,-3.9366617,-1.5561814,8.383356,1.3144642,2.7568696,0.47146243,-3.090359,2.520098,-5.46904,-2.080443,3.562669,2.4339986,0.6878294,-1.9901558,-1.456605,2.850805,-1.52872,-1.2580405,-1.151268,2.8612983,3.8793583,-1.7299433,2.7926848,1.5646678,-0.12282182,-0.20488979,3.1399672,2.6143963,2.9807086
15.388677,-15.332027,18.201351,-0.6001937,0.7504046,-1.0567093,-19.612295,9.916255,0.054349132,-4.765046,-0.21626899,2.3232632,-1.887065,0.9647254,-0.45427743,-0.170653,-1.9274724,-1.0333482,2.9874616,0.30918336,1.5870047,2.1523502,-5.0422144,-1.6572962,2.513967,1.1503096,0.8311593,3.2952065,1.6934841,2.0092251,1.5683757,-4.3743,-0.6949919,1.4022391,-1.0352637,2.2130015,0.18855211,5.235241,2.7895257,-6.216078,1.7738627,1.4310044,-0.10714964,-5.3891606,1.7403777,-0.61466205,2.5093942,3.4702628,0.1361242,0.4033731,3.4150898,5.1629543
17.541388,-11.164615,13.682634,-0.027313394,-1.1480693,-1.2053133,-21.659607,8.974017,2.2795687,-4.451326,-0.4224475,2.5577278,2.174131,-4.910769,0.25070164,-1.778405,1.4333619,0.20579861,2.7710981,2.9593585,2.0294352,0.27766785,-3.6918612,-0.87747407,1.6263163,-0.5151802,0.70952755,2.763792,1.8713264,2.2558117,-0.7384082,-2.4716985,-0.30653974,2.398738,-1.0049773,5.007592,4.580785,1.6183554,2.3422341,-4.0764494,1.8331546,-3.3199365,-1.4185544,3.3266542,-4.94762,3.5371287,1.0678087,-1.0722162,-0.31311807,-0.71588326,3.564155,4.8233323
18.248053,-9.126122,9.302269,-0.32430643,-1.4883318,-1.2780995,-14.527746,13.579446,-3.3111782,5.7358503,-4.7590356,-0.10622255,7.1888127,6.5943303,-2.131214,-6.939753,-4.9331613,-3.065128,1.7800595,1.5662217,0.4152913,-3.6602216,-4.135561,0.2650588,4.444493,5.4643774,4.961441,2.7330086,-0.072836936,0.06744403,8.615617,-2.9059286,-0.7002792,1.1141694,3.1741767,4.4720926,-0.5024655,2.2751925,1.447813,0.43273258,-3.8524473,-2.4869492,-1.0247552,-0.89259297,-0.35869268,-1.511676,-1.6781111,3.757781,1.316395,0.9208903,1.9395427,4.195856
14.605085,-8.616984,10.862268,4.285474,-5.8166485,-1.436105,-16.350668,4.1962953,3.8067935,-5.5820627,0.51059157,2.1306381,5.557843,15.286973,-3.428714,2.1077392,-7.544018,-0.14863837,10.236565,2.0316453,2.7044425,-7.7484894,-2.7323458,0.25297466,-1.6508874,7.215931,4.949304,4.9055414,-0.93408865,3.301481,4.32872,-3.809967,-4.1006603,1.8156687,-4.3493304,1.7112955,-2.004862,-2.2263784,-0.5222889,-3.4641879,0.3222325,0.69036186,-0.8801999,-4.8335495,3.788763,-1.4631886,-1.4607971,1.3986945,-1.9190848,-0.56145203,2.1743221,5.373511
28.482702,-8.452004,6.962717,3.163711,-5.287344,-1.8759437,-15.631782,10.670923,-3.0489435,-10.0944,2.9623065,0.8045377,-1.4659269,2.663071,0.63241804,7.4703417,-1.3155229,1.0648474,1.4952983,2.0882277,1.9321489,-1.2292117,-3.4861302,-3.5100076,-0.60649854,6.3292475,1.3856213,0.24889855,-0.22540988,-3.0041275,1.7022203,-5.624624,-0.6407947,-1.8003584,4.527469,-0.35483387,1.2164465,0.17891008,5.4003625,1.1444147,-2.0464034,-5.6866875,-0.94753486,5.212662,-0.006157128,4.009513,-2.1711705,-2.173697,-1.1804216,2.454443,4.0243764,3.2164567
17.415627,-4.2462697,10.871832,5.0865045,-0.77191824,-2.310297,-14.52254,9.652978,-2.4924674,-5.9177527,5.919318,0.8230746,4.3069115,-0.50193477,2.702108,-4.9322333,-1.8793409,-3.5886173,2.266297,4.458828,2.0548062,-1.4981905,-1.346541,-0.5363884,2.4855585,1.5110875,0.25506732,3.933254,-0.026753044,2.3946903,1.0946711,-5.180265,-3.2037776,4.0154457,-1.9539342,-0.11194912,0.6985895,2.4204051,5.508866,0.17549172,1.6761883,-4.4792137,-1.1475291,5.1312957,-1.8025324,5.5298557,1.81751,1.6398305,-0.4394172,1.9058422,3.2716172,4.1573954
8.612553,-10.721535,19.505268,-0.14765875,-3.1872084,-4.838612,-13.195771,8.360905,-1.3161868,-4.0718713,-2.568662,1.2814374,0.098240614,5.5236254,1.0335397,5.021006,-3.267305,-2.541754,-0.28522316,0.071602605,1.8826078,-3.4628568,-2.258061,0.063345075,-0.95798284,3.2231963,1.6457477,-1.6006279,-0.1583198,0.7157274,4.506299,-2.1586297,-0.5421089,0.7802495,3.9658988,1.3362678,-0.84843147,0.3908009,1.8614045,0.34203404,-3.597993,-6.2109075,-0.39660403,4.347064,-1.6684238,-0.8593638,-2.8632014,-2.0960145,-2.282845,0.5556787,2.8865674,5.1985497
30.3393,-9.299684,5.9784217,5.5940905,-6.5919137,-0.6181911,-5.1133065,4.264603,-2.4744284,-7.4371557,2.6821291,-0.6712296,-5.730958,9.803673,-3.2787232,8.456515,-2.2776387,1.7960845,2.9830701,2.3016458,-0.38718355,-2.2944384,1.4717046,-0.54628414,-3.2673664,-1.5422387,0.92598134,-2.2142415,-2.4181252,3.2594752,-1.4987375,1.6064417,-1.0740496,0.74545425,-1.4811299,1.9619604,0.9097754,0.016540809,5.001524,-2.3552344,-1.7007383,-1.5557225,1.5525199,1.5827527,0.2745143,0.59203064,-1.0946918,-1.9527502,-0.32354772,1.2160505,3.6568987,3.418463
24.125261,-11.242986,11.221832,3.379198,-6.366342,-1.4098574,-16.850214,13.642043,-2.9185562,-6.335801,0.9202623,0.29417083,2.8339515,1.880079,-3.479937,4.254124,-4.483529,1.5198809,-2.423262,2.9928703,2.6102934,3.7178576,-4.5369115,-1.3068062,4.5703254,-3.0889566,-5.0108724,-2.9923332,4.5322833,-4.8511405,-1.9362621,-0.42721492,2.2110682,2.3341224,9.417984,-3.2450318,1.3760332,1.592898,-0.38835067,0.84062684,-1.434677,-1.6324666,-1.1371365,4.6262717,-1.4846096,0.875193,1.1258497,-0.36317405,0.513698,-1.8764223,3.1825771,3.954781
-1.5288646,-12.282538,6.637088,3.025826,-2.8065658,-0.3935444,-13.936331,1.3804767,5.738328,-5.858177,1.3776377,-0.01004888,9.249445,4.6558456,2.6033514,-0.10094001,-4.8723283,-4.3808284,5.356239,2.7676253,3.1332438,-2.2930057,-1.9252781,0.23475447,4.1411934,1.2164114,2.589744,1.7795688,0.69703025,-0.78062266,0.79850274,-3.4271517,1.7004474,2.4895298,-0.47840115,0.11630466,2.273686,-0.44309208,1.6872561,0.7200153,-3.005945,1.2401977,-2.4345326,0.9388578,1.8453785,0.9297193,1.4981415,-1.6693693,0.042911015,-2.1726723,3.5698059,6.517871
21.660376,-0.51985097,1.7008334,7.751604,-7.3270125,-0.28779495,-13.59181,-3.3832977,6.991018,-16.855003,6.6120043,3.7052524,1.6506404,5.0540514,-3.53346,0.55946547,2.8293633,5.9529414,4.082381,2.8168511,-0.5858823,-2.2832284,-4.33492,-3.878089,-3.7884886,3.1945508,3.8207724,2.020882,-0.9927926,4.642282,6.1864552,-7.1174874,-2.8170774,2.7062469,1.3582648,3.2888312,2.239218,1.9480321,3.6924372,2.049306,0.90728325,-5.4348087,0.5068764,12.374775,-4.417492,4.1581616,-0.8453187,-1.5699694,-3.7552025,1.2182622,3.806133,2.952405
